circuit,mode,lambda,coverage_proxy_mode,segment_window,ratio,k,coverage_proxy,coverage_loss,toggles,activity,max_stress,stress_variance,stress_imbalance,max_segment_stress,segment_variance,hotspot_count,tradeoff_score,pareto_cov_maxstress,pareto_cov_activity,selection_time_ms,simulation_time_ms
s1238,co_wear_leveling,1.000000,combined,8,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.506466,0.000129,1,-0.109388,0,0,0.012,0.316
s1238,co_wear_leveling,1.000000,combined,8,0.600000,11,0.922581,0.077419,8569,0.488401,0.555486,0.002381,0.137356,0.508386,0.000253,1,-0.055017,0,0,0.014,0.369
s1238,co_wear_leveling,1.000000,combined,8,0.650000,12,0.947312,0.052688,9995,0.478688,0.543103,0.002189,0.134567,0.506178,0.000363,1,-0.005834,0,0,0.014,0.462
s1238,co_wear_leveling,1.000000,combined,8,0.700000,13,0.965591,0.034409,11721,0.478311,0.541645,0.002295,0.132412,0.512401,0.000530,1,0.011191,0,0,0.015,0.518
s1238,co_wear_leveling,1.000000,combined,8,0.750000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.029112,0,0,0.018,0.585
s1238,co_wear_leveling,1.000000,combined,8,0.800000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.029112,0,0,0.017,0.538
s1238,co_wear_leveling,1.000000,combined,8,0.850000,15,0.991398,0.008602,15354,0.470621,0.540230,0.002537,0.147909,0.513966,0.000874,2,0.038616,0,1,0.017,0.657
s1238,co_wear_leveling,1.000000,combined,8,0.900000,16,0.996774,0.003226,18207,0.490490,0.545259,0.001100,0.111660,0.517080,0.000373,0,0.060438,0,0,0.019,0.731
s1238,co_wear_leveling,1.000000,combined,8,0.950000,17,0.998925,0.001075,20636,0.492447,0.549696,0.001288,0.116253,0.523174,0.000551,1,0.051967,0,0,0.018,0.780
s1238,co_wear_leveling,1.000000,combined,8,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.510201,0.000527,3,0.081839,1,1,0.020,0.845
s1238,combined_wear_leveling,0.000000,combined,8,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.789885,0,0,0.005,0.008
s1238,combined_wear_leveling,0.000000,combined,8,0.100000,2,0.262366,0.737634,282,0.486207,0.582759,0.009322,0.198582,0.486207,0.000000,0,-0.900221,0,0,0.003,0.018
s1238,combined_wear_leveling,0.000000,combined,8,0.150000,3,0.353763,0.646237,726,0.556322,0.600000,0.003618,0.078512,0.556322,0.000000,0,-0.732738,0,0,0.004,0.030
s1238,combined_wear_leveling,0.000000,combined,8,0.200000,4,0.441935,0.558065,1263,0.544397,0.610345,0.001521,0.121140,0.544397,0.000000,0,-0.586124,0,0,0.004,0.047
s1238,combined_wear_leveling,0.000000,combined,8,0.250000,5,0.529032,0.470968,1590,0.438621,0.510345,0.002482,0.163522,0.438621,0.000000,0,-0.348211,0,0,0.005,0.073
s1238,combined_wear_leveling,0.000000,combined,8,0.300000,5,0.529032,0.470968,1590,0.438621,0.510345,0.002482,0.163522,0.438621,0.000000,0,-0.348211,0,0,0.003,0.044
s1238,combined_wear_leveling,0.000000,combined,8,0.350000,6,0.615054,0.384946,2243,0.429693,0.487356,0.001459,0.134195,0.429693,0.000000,0,-0.207916,0,0,0.016,0.111
s1238,combined_wear_leveling,0.000000,combined,8,0.400000,7,0.690323,0.309677,2967,0.417593,0.465025,0.000942,0.113583,0.417593,0.000000,0,-0.089677,1,1,0.007,0.130
s1238,combined_wear_leveling,0.000000,combined,8,0.450000,8,0.759140,0.240860,4332,0.466810,0.562069,0.003107,0.204063,0.466810,0.000000,0,-0.202463,0,1,0.009,0.193
s1238,combined_wear_leveling,0.000000,combined,8,0.500000,9,0.825806,0.174194,5877,0.500383,0.580843,0.002207,0.160796,0.506034,0.000027,0,-0.157076,0,0,0.013,0.234
s1238,combined_wear_leveling,0.000000,combined,8,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.506466,0.000129,1,-0.086976,0,0,0.013,0.320
s1238,combined_wear_leveling,0.000000,combined,8,0.600000,11,0.922581,0.077419,8569,0.488401,0.555486,0.002381,0.137356,0.508386,0.000253,1,-0.033476,0,0,0.016,0.379
s1238,combined_wear_leveling,0.000000,combined,8,0.650000,12,0.947312,0.052688,9995,0.478688,0.543103,0.002189,0.134567,0.506178,0.000363,1,0.015227,0,0,0.014,0.457
s1238,combined_wear_leveling,0.000000,combined,8,0.700000,13,0.965591,0.034409,11721,0.478311,0.541645,0.002295,0.132412,0.512401,0.000530,1,0.032195,0,0,0.018,0.531
s1238,combined_wear_leveling,0.000000,combined,8,0.750000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.050106,0,0,0.018,0.580
s1238,combined_wear_leveling,0.000000,combined,8,0.800000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.050106,0,0,0.017,0.547
s1238,combined_wear_leveling,0.000000,combined,8,0.850000,15,0.991398,0.008602,15354,0.470621,0.540230,0.002537,0.147909,0.513966,0.000874,2,0.059566,0,1,0.017,0.664
s1238,combined_wear_leveling,0.000000,combined,8,0.900000,16,0.996774,0.003226,18207,0.490490,0.545259,0.001100,0.111660,0.517080,0.000373,0,0.081582,0,0,0.020,0.751
s1238,combined_wear_leveling,0.000000,combined,8,0.950000,17,0.998925,0.001075,20636,0.492447,0.549696,0.001288,0.116253,0.523174,0.000551,1,0.073284,0,0,0.019,0.778
s1238,combined_wear_leveling,0.000000,combined,8,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.510201,0.000527,3,0.102596,1,1,0.023,0.837
s1238,combined_wear_leveling,0.250000,combined,8,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.789885,0,0,0.008,0.007
s1238,combined_wear_leveling,0.250000,combined,8,0.100000,2,0.262366,0.737634,282,0.486207,0.582759,0.009322,0.198582,0.486207,0.000000,0,-0.900221,0,0,0.003,0.018
s1238,combined_wear_leveling,0.250000,combined,8,0.150000,3,0.353763,0.646237,726,0.556322,0.600000,0.003618,0.078512,0.556322,0.000000,0,-0.732738,0,0,0.004,0.033
s1238,combined_wear_leveling,0.250000,combined,8,0.200000,4,0.441935,0.558065,1263,0.544397,0.610345,0.001521,0.121140,0.544397,0.000000,0,-0.586124,0,0,0.004,0.050
s1238,combined_wear_leveling,0.250000,combined,8,0.250000,5,0.529032,0.470968,1590,0.438621,0.510345,0.002482,0.163522,0.438621,0.000000,0,-0.348211,0,0,0.005,0.071
s1238,combined_wear_leveling,0.250000,combined,8,0.300000,5,0.529032,0.470968,1590,0.438621,0.510345,0.002482,0.163522,0.438621,0.000000,0,-0.348211,0,0,0.003,0.046
s1238,combined_wear_leveling,0.250000,combined,8,0.350000,6,0.615054,0.384946,2243,0.429693,0.487356,0.001459,0.134195,0.429693,0.000000,0,-0.207916,0,0,0.006,0.099
s1238,combined_wear_leveling,0.250000,combined,8,0.400000,7,0.690323,0.309677,2967,0.417593,0.465025,0.000942,0.113583,0.417593,0.000000,0,-0.089677,1,1,0.007,0.124
s1238,combined_wear_leveling,0.250000,combined,8,0.450000,8,0.759140,0.240860,4332,0.466810,0.562069,0.003107,0.204063,0.466810,0.000000,0,-0.202463,0,0,0.009,0.187
s1238,combined_wear_leveling,0.250000,combined,8,0.500000,9,0.825806,0.174194,5441,0.463261,0.560920,0.003126,0.210807,0.469061,0.000041,0,-0.132189,0,1,0.012,0.236
s1238,combined_wear_leveling,0.250000,combined,8,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.506466,0.000129,1,-0.086976,0,0,0.012,0.312
s1238,combined_wear_leveling,0.250000,combined,8,0.600000,11,0.922581,0.077419,8569,0.488401,0.555486,0.002381,0.137356,0.508386,0.000253,1,-0.033476,0,0,0.014,0.376
s1238,combined_wear_leveling,0.250000,combined,8,0.650000,12,0.947312,0.052688,9995,0.478688,0.543103,0.002189,0.134567,0.506178,0.000363,1,0.015227,0,0,0.015,0.451
s1238,combined_wear_leveling,0.250000,combined,8,0.700000,13,0.965591,0.034409,11721,0.478311,0.541645,0.002295,0.132412,0.512401,0.000530,1,0.032195,0,0,0.016,0.519
s1238,combined_wear_leveling,0.250000,combined,8,0.750000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.050106,0,0,0.018,0.577
s1238,combined_wear_leveling,0.250000,combined,8,0.800000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.050106,0,0,0.017,0.541
s1238,combined_wear_leveling,0.250000,combined,8,0.850000,15,0.991398,0.008602,15354,0.470621,0.540230,0.002537,0.147909,0.513966,0.000874,2,0.059566,0,1,0.017,0.647
s1238,combined_wear_leveling,0.250000,combined,8,0.900000,16,0.996774,0.003226,18207,0.490490,0.545259,0.001100,0.111660,0.517080,0.000373,0,0.081582,0,0,0.018,0.734
s1238,combined_wear_leveling,0.250000,combined,8,0.950000,17,0.998925,0.001075,20636,0.492447,0.549696,0.001288,0.116253,0.523174,0.000551,1,0.073284,0,0,0.020,0.785
s1238,combined_wear_leveling,0.250000,combined,8,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.510201,0.000527,3,0.102596,1,1,0.023,0.829
s1238,combined_wear_leveling,0.500000,combined,8,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.797775,0,0,0.008,0.007
s1238,combined_wear_leveling,0.500000,combined,8,0.100000,2,0.262366,0.737634,282,0.486207,0.582759,0.009322,0.198582,0.486207,0.000000,0,-0.908452,0,0,0.003,0.019
s1238,combined_wear_leveling,0.500000,combined,8,0.150000,3,0.353763,0.646237,726,0.556322,0.600000,0.003618,0.078512,0.556322,0.000000,0,-0.741212,0,0,0.004,0.031
s1238,combined_wear_leveling,0.500000,combined,8,0.200000,4,0.439785,0.560215,1211,0.521983,0.556897,0.001933,0.066887,0.521983,0.000000,0,-0.543335,0,0,0.004,0.048
s1238,combined_wear_leveling,0.500000,combined,8,0.250000,5,0.527957,0.472043,1840,0.507586,0.562759,0.000802,0.108696,0.507586,0.000000,0,-0.416840,0,0,0.005,0.072
s1238,combined_wear_leveling,0.500000,combined,8,0.300000,5,0.527957,0.472043,1840,0.507586,0.562759,0.000802,0.108696,0.507586,0.000000,0,-0.416840,0,0,0.003,0.048
s1238,combined_wear_leveling,0.500000,combined,8,0.350000,6,0.615054,0.384946,2243,0.429693,0.487356,0.001459,0.134195,0.429693,0.000000,0,-0.214799,0,0,0.006,0.093
s1238,combined_wear_leveling,0.500000,combined,8,0.400000,7,0.690323,0.309677,2967,0.417593,0.465025,0.000942,0.113583,0.417593,0.000000,0,-0.096245,1,1,0.008,0.124
s1238,combined_wear_leveling,0.500000,combined,8,0.450000,8,0.759140,0.240860,4332,0.466810,0.562069,0.003107,0.204063,0.466810,0.000000,0,-0.210402,0,0,0.009,0.175
s1238,combined_wear_leveling,0.500000,combined,8,0.500000,9,0.825806,0.174194,5441,0.463261,0.560920,0.003126,0.210807,0.469061,0.000041,0,-0.140111,0,1,0.020,0.237
s1238,combined_wear_leveling,0.500000,combined,8,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.506466,0.000129,1,-0.095139,0,0,0.013,0.311
s1238,combined_wear_leveling,0.500000,combined,8,0.600000,11,0.922581,0.077419,8569,0.488401,0.555486,0.002381,0.137356,0.508386,0.000253,1,-0.041322,0,0,0.014,0.374
s1238,combined_wear_leveling,0.500000,combined,8,0.650000,12,0.947312,0.052688,9995,0.478688,0.543103,0.002189,0.134567,0.506178,0.000363,1,0.007557,0,0,0.014,0.455
s1238,combined_wear_leveling,0.500000,combined,8,0.700000,13,0.965591,0.034409,11721,0.478311,0.541645,0.002295,0.132412,0.512401,0.000530,1,0.024545,0,0,0.015,0.514
s1238,combined_wear_leveling,0.500000,combined,8,0.750000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.042459,0,0,0.016,0.600
s1238,combined_wear_leveling,0.500000,combined,8,0.800000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.042459,0,0,0.015,0.526
s1238,combined_wear_leveling,0.500000,combined,8,0.850000,15,0.991398,0.008602,15354,0.470621,0.540230,0.002537,0.147909,0.513966,0.000874,2,0.051936,0,1,0.003,0.125
s1238,combined_wear_leveling,0.500000,combined,8,0.900000,16,0.996774,0.003226,18207,0.490490,0.545259,0.001100,0.111660,0.517080,0.000373,0,0.073881,0,0,0.004,0.141
s1238,combined_wear_leveling,0.500000,combined,8,0.950000,17,0.998925,0.001075,20636,0.492447,0.549696,0.001288,0.116253,0.523174,0.000551,1,0.065520,0,0,0.004,0.152
s1238,combined_wear_leveling,0.500000,combined,8,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.510201,0.000527,3,0.095036,1,1,0.004,0.161
s1238,combined_wear_leveling,0.750000,combined,8,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.811548,0,0,0.004,0.008
s1238,combined_wear_leveling,0.750000,combined,8,0.100000,2,0.262366,0.737634,282,0.486207,0.582759,0.009322,0.198582,0.486207,0.000000,0,-0.922820,0,0,0.003,0.018
s1238,combined_wear_leveling,0.750000,combined,8,0.150000,3,0.348387,0.651613,565,0.432950,0.512644,0.003232,0.184071,0.432950,0.000000,0,-0.565644,0,0,0.004,0.028
s1238,combined_wear_leveling,0.750000,combined,8,0.200000,4,0.439785,0.560215,1211,0.521983,0.556897,0.001933,0.066887,0.521983,0.000000,0,-0.557065,0,0,0.004,0.048
s1238,combined_wear_leveling,0.750000,combined,8,0.250000,5,0.526882,0.473118,1612,0.444690,0.497931,0.002167,0.119727,0.444690,0.000000,0,-0.356476,0,0,0.005,0.069
s1238,combined_wear_leveling,0.750000,combined,8,0.300000,5,0.526882,0.473118,1612,0.444690,0.497931,0.002167,0.119727,0.444690,0.000000,0,-0.356476,0,0,0.003,0.045
s1238,combined_wear_leveling,0.750000,combined,8,0.350000,6,0.615054,0.384946,2243,0.429693,0.487356,0.001459,0.134195,0.429693,0.000000,0,-0.226815,0,0,0.005,0.146
s1238,combined_wear_leveling,0.750000,combined,8,0.400000,7,0.690323,0.309677,2967,0.417593,0.465025,0.000942,0.113583,0.417593,0.000000,0,-0.107710,1,1,0.009,0.169
s1238,combined_wear_leveling,0.750000,combined,8,0.450000,8,0.759140,0.240860,4332,0.466810,0.562069,0.003107,0.204063,0.466810,0.000000,0,-0.224259,0,0,0.009,0.184
s1238,combined_wear_leveling,0.750000,combined,8,0.500000,9,0.825806,0.174194,5441,0.463261,0.560920,0.003126,0.210807,0.469061,0.000041,0,-0.153941,0,1,0.012,0.241
s1238,combined_wear_leveling,0.750000,combined,8,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.506466,0.000129,1,-0.109388,0,0,0.012,0.303
s1238,combined_wear_leveling,0.750000,combined,8,0.600000,11,0.922581,0.077419,8569,0.488401,0.555486,0.002381,0.137356,0.508386,0.000253,1,-0.055017,0,0,0.012,0.379
s1238,combined_wear_leveling,0.750000,combined,8,0.650000,12,0.947312,0.052688,9995,0.478688,0.543103,0.002189,0.134567,0.506178,0.000363,1,-0.005834,0,0,0.015,0.461
s1238,combined_wear_leveling,0.750000,combined,8,0.700000,13,0.965591,0.034409,11721,0.478311,0.541645,0.002295,0.132412,0.512401,0.000530,1,0.011191,0,0,0.015,0.513
s1238,combined_wear_leveling,0.750000,combined,8,0.750000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.029112,0,0,0.017,0.592
s1238,combined_wear_leveling,0.750000,combined,8,0.800000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.029112,0,0,0.018,0.549
s1238,combined_wear_leveling,0.750000,combined,8,0.850000,15,0.991398,0.008602,15354,0.470621,0.540230,0.002537,0.147909,0.513966,0.000874,2,0.038616,0,1,0.030,0.641
s1238,combined_wear_leveling,0.750000,combined,8,0.900000,16,0.996774,0.003226,18207,0.490490,0.545259,0.001100,0.111660,0.517080,0.000373,0,0.060438,0,0,0.017,0.740
s1238,combined_wear_leveling,0.750000,combined,8,0.950000,17,0.998925,0.001075,20636,0.492447,0.549696,0.001288,0.116253,0.523174,0.000551,1,0.051967,0,0,0.021,0.782
s1238,combined_wear_leveling,0.750000,combined,8,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.510201,0.000527,3,0.081839,1,1,0.022,0.839
s1238,combined_wear_leveling,1.000000,combined,8,0.050000,1,0.167742,0.832258,81,0.558621,0.558621,0.000000,0.000000,0.558621,0.000000,0,-0.811548,0,0,0.008,0.008
s1238,combined_wear_leveling,1.000000,combined,8,0.100000,2,0.262366,0.737634,282,0.486207,0.582759,0.009322,0.198582,0.486207,0.000000,0,-0.922820,0,0,0.003,0.017
s1238,combined_wear_leveling,1.000000,combined,8,0.150000,3,0.348387,0.651613,565,0.432950,0.512644,0.003232,0.184071,0.432950,0.000000,0,-0.565644,0,0,0.004,0.029
s1238,combined_wear_leveling,1.000000,combined,8,0.200000,4,0.439785,0.560215,1211,0.521983,0.556897,0.001933,0.066887,0.521983,0.000000,0,-0.557065,0,0,0.005,0.049
s1238,combined_wear_leveling,1.000000,combined,8,0.250000,5,0.526882,0.473118,1612,0.444690,0.497931,0.002167,0.119727,0.444690,0.000000,0,-0.356476,0,0,0.005,0.071
s1238,combined_wear_leveling,1.000000,combined,8,0.300000,5,0.526882,0.473118,1612,0.444690,0.497931,0.002167,0.119727,0.444690,0.000000,0,-0.356476,0,0,0.003,0.046
s1238,combined_wear_leveling,1.000000,combined,8,0.350000,6,0.615054,0.384946,2243,0.429693,0.487356,0.001459,0.134195,0.429693,0.000000,0,-0.226815,0,0,0.006,0.099
s1238,combined_wear_leveling,1.000000,combined,8,0.400000,7,0.690323,0.309677,2967,0.417593,0.465025,0.000942,0.113583,0.417593,0.000000,0,-0.107710,1,1,0.007,0.133
s1238,combined_wear_leveling,1.000000,combined,8,0.450000,8,0.759140,0.240860,4332,0.466810,0.562069,0.003107,0.204063,0.466810,0.000000,0,-0.224259,0,0,0.009,0.172
s1238,combined_wear_leveling,1.000000,combined,8,0.500000,9,0.825806,0.174194,5441,0.463261,0.560920,0.003126,0.210807,0.469061,0.000041,0,-0.153941,0,1,0.011,0.235
s1238,combined_wear_leveling,1.000000,combined,8,0.550000,10,0.892473,0.107527,7174,0.494759,0.577931,0.002355,0.168107,0.506466,0.000129,1,-0.109388,0,0,0.012,0.309
s1238,combined_wear_leveling,1.000000,combined,8,0.600000,11,0.922581,0.077419,8569,0.488401,0.555486,0.002381,0.137356,0.508386,0.000253,1,-0.055017,0,0,0.013,0.382
s1238,combined_wear_leveling,1.000000,combined,8,0.650000,12,0.947312,0.052688,9995,0.478688,0.543103,0.002189,0.134567,0.506178,0.000363,1,-0.005834,0,0,0.013,0.448
s1238,combined_wear_leveling,1.000000,combined,8,0.700000,13,0.965591,0.034409,11721,0.478311,0.541645,0.002295,0.132412,0.512401,0.000530,1,0.011191,0,0,0.015,0.516
s1238,combined_wear_leveling,1.000000,combined,8,0.750000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.029112,0,0,0.015,0.587
s1238,combined_wear_leveling,1.000000,combined,8,0.800000,14,0.981720,0.018280,13531,0.476108,0.541379,0.002311,0.137093,0.514224,0.000676,2,0.029112,0,0,0.018,0.562
s1238,combined_wear_leveling,1.000000,combined,8,0.850000,15,0.991398,0.008602,15354,0.470621,0.540230,0.002537,0.147909,0.513966,0.000874,2,0.038616,0,1,0.017,0.647
s1238,combined_wear_leveling,1.000000,combined,8,0.900000,16,0.996774,0.003226,18207,0.490490,0.545259,0.001100,0.111660,0.517080,0.000373,0,0.060438,0,0,0.017,0.726
s1238,combined_wear_leveling,1.000000,combined,8,0.950000,17,0.998925,0.001075,20636,0.492447,0.549696,0.001288,0.116253,0.523174,0.000551,1,0.051967,0,0,0.020,0.773
s1238,combined_wear_leveling,1.000000,combined,8,1.000000,18,1.000000,0.000000,22683,0.482822,0.535249,0.000998,0.108584,0.510201,0.000527,3,0.081839,1,1,0.020,0.844
s15850,co_wear_leveling,0.000000,combined,8,0.050000,27,0.368492,0.631508,44880,0.462886,0.472849,0.000023,0.021524,0.468219,0.000012,5,-0.765013,1,0,0.045,0.371
s15850,co_wear_leveling,0.000000,combined,8,0.100000,53,0.478500,0.521500,179162,0.479560,0.484608,0.000003,0.010527,0.482019,0.000002,9,-0.539562,0,0,0.158,1.028
s15850,co_wear_leveling,0.000000,combined,8,0.150000,80,0.559294,0.440706,392161,0.460715,0.478571,0.000034,0.038757,0.472662,0.000024,15,-0.660006,0,1,0.427,1.912
s15850,co_wear_leveling,0.000000,combined,8,0.200000,107,0.625627,0.374373,712743,0.468073,0.475722,0.000007,0.016341,0.473570,0.000004,18,-0.399785,1,0,0.900,3.153
s15850,co_wear_leveling,0.000000,combined,8,0.250000,134,0.683185,0.316815,1116431,0.467488,0.479015,0.000010,0.024656,0.475858,0.000006,22,-0.369215,0,1,1.662,4.459
s15850,co_wear_leveling,0.000000,combined,8,0.300000,160,0.730235,0.269765,1595170,0.468506,0.484539,0.000033,0.034222,0.482061,0.000028,33,-0.498195,0,1,2.525,5.793
s15850,co_wear_leveling,0.000000,combined,8,0.350000,187,0.772272,0.227728,2209278,0.475024,0.484379,0.000008,0.019695,0.482258,0.000007,35,-0.279982,0,0,3.786,7.699
s15850,co_wear_leveling,0.000000,combined,8,0.400000,214,0.810740,0.189260,2910518,0.477849,0.489389,0.000027,0.024150,0.487536,0.000025,35,-0.390876,0,0,5.529,9.838
s15850,co_wear_leveling,0.000000,combined,8,0.450000,240,0.844485,0.155515,3633617,0.474313,0.482801,0.000013,0.017895,0.481465,0.000012,36,-0.237504,0,0,7.492,12.182
s15850,co_wear_leveling,0.000000,combined,8,0.500000,267,0.876591,0.123409,4489476,0.473502,0.480668,0.000009,0.015135,0.479468,0.000009,40,-0.178323,0,0,10.078,14.996
s15850,co_wear_leveling,0.000000,combined,8,0.550000,294,0.901755,0.098245,5434067,0.472692,0.480410,0.000014,0.016327,0.479640,0.000013,30,-0.183219,0,0,11.531,17.840
s15850,co_wear_leveling,0.000000,combined,8,0.600000,320,0.924315,0.075685,6447493,0.473412,0.479300,0.000005,0.012437,0.478592,0.000004,40,-0.096064,0,0,12.817,20.973
s15850,co_wear_leveling,0.000000,combined,8,0.650000,347,0.946105,0.053895,7636442,0.476849,0.480921,0.000002,0.008541,0.480163,0.000002,52,-0.058626,0,0,14.198,24.569
s15850,co_wear_leveling,0.000000,combined,8,0.700000,374,0.965677,0.034323,8895297,0.478152,0.481464,0.000002,0.006928,0.480803,0.000002,75,-0.039505,0,0,15.433,27.866
s15850,co_wear_leveling,0.000000,combined,8,0.750000,401,0.976861,0.023139,10138723,0.474070,0.476778,0.000002,0.005711,0.476387,0.000002,58,-0.019887,1,0,16.474,32.625
s15850,co_wear_leveling,0.000000,combined,8,0.800000,427,0.983128,0.016872,11524567,0.475245,0.478104,0.000002,0.006016,0.477736,0.000002,73,-0.015878,1,0,17.394,36.579
s15850,co_wear_leveling,0.000000,combined,8,0.850000,454,0.988334,0.011666,13018582,0.474898,0.480027,0.000002,0.010801,0.479280,0.000002,78,-0.011512,0,0,18.171,44.908
s15850,co_wear_leveling,0.000000,combined,8,0.900000,481,0.993540,0.006460,14547103,0.472753,0.478124,0.000002,0.011359,0.477418,0.000002,77,-0.004103,1,0,18.793,45.874
s15850,co_wear_leveling,0.000000,combined,8,0.950000,507,0.997397,0.002603,16156106,0.472573,0.482938,0.000008,0.021933,0.482269,0.000007,81,-0.044740,1,1,19.078,50.773
s15850,co_wear_leveling,0.000000,combined,8,1.000000,534,1.000000,0.000000,17928805,0.472734,0.483498,0.000010,0.022769,0.482863,0.000009,87,-0.059594,1,1,19.211,67.105
s15850,co_wear_leveling,0.250000,combined,8,0.050000,27,0.368492,0.631508,44711,0.461143,0.466444,0.000011,0.011496,0.462197,0.000002,2,-0.663039,1,0,0.043,0.334
s15850,co_wear_leveling,0.250000,combined,8,0.100000,53,0.478500,0.521500,179545,0.480585,0.484891,0.000005,0.008962,0.483349,0.000003,9,-0.547826,0,0,0.141,1.009
s15850,co_wear_leveling,0.250000,combined,8,0.150000,80,0.559294,0.440706,391029,0.459386,0.477632,0.000036,0.039718,0.472239,0.000026,11,-0.656637,0,1,0.413,1.775
s15850,co_wear_leveling,0.250000,combined,8,0.200000,107,0.625627,0.374373,712743,0.468073,0.475722,0.000007,0.016341,0.473570,0.000004,18,-0.394780,0,0,0.850,2.874
s15850,co_wear_leveling,0.250000,combined,8,0.250000,134,0.683185,0.316815,1116431,0.467488,0.479015,0.000010,0.024656,0.475858,0.000006,22,-0.362341,0,1,1.588,4.237
s15850,co_wear_leveling,0.250000,combined,8,0.300000,160,0.730235,0.269765,1595225,0.468522,0.483882,0.000031,0.032782,0.481238,0.000026,35,-0.463936,0,1,2.488,5.795
s15850,co_wear_leveling,0.250000,combined,8,0.350000,187,0.772272,0.227728,2209278,0.475024,0.484379,0.000008,0.019695,0.482258,0.000007,35,-0.274132,0,0,3.786,7.721
s15850,co_wear_leveling,0.250000,combined,8,0.400000,214,0.810740,0.189260,2910518,0.477849,0.489389,0.000027,0.024150,0.487536,0.000025,35,-0.374113,0,0,5.525,9.804
s15850,co_wear_leveling,0.250000,combined,8,0.450000,240,0.844485,0.155515,3640767,0.475246,0.483991,0.000012,0.018401,0.482339,0.000010,34,-0.223720,0,0,7.544,11.948
s15850,co_wear_leveling,0.250000,combined,8,0.500000,267,0.876591,0.123409,4489476,0.473502,0.480668,0.000009,0.015135,0.479468,0.000009,40,-0.171856,0,0,10.177,14.770
s15850,co_wear_leveling,0.250000,combined,8,0.550000,294,0.901755,0.098245,5420442,0.471507,0.480154,0.000017,0.018339,0.479064,0.000016,59,-0.195859,0,0,11.559,18.092
s15850,co_wear_leveling,0.250000,combined,8,0.600000,320,0.924315,0.075685,6430156,0.472139,0.477702,0.000004,0.011783,0.476701,0.000004,38,-0.082243,0,0,12.934,22.261
s15850,co_wear_leveling,0.250000,combined,8,0.650000,347,0.946105,0.053895,7628887,0.476377,0.480141,0.000003,0.007902,0.479489,0.000002,58,-0.057881,0,0,14.629,24.691
s15850,co_wear_leveling,0.250000,combined,8,0.700000,374,0.965677,0.034323,8895297,0.478152,0.481464,0.000002,0.006928,0.480803,0.000002,75,-0.037303,0,0,15.271,28.619
s15850,co_wear_leveling,0.250000,combined,8,0.750000,401,0.976861,0.023139,10138723,0.474070,0.476778,0.000002,0.005711,0.476387,0.000002,58,-0.017647,0,0,16.957,32.914
s15850,co_wear_leveling,0.250000,combined,8,0.800000,427,0.983128,0.016872,11477772,0.473315,0.475956,0.000001,0.005579,0.475588,0.000001,75,-0.005726,0,0,18.257,36.800
s15850,co_wear_leveling,0.250000,combined,8,0.850000,454,0.988334,0.011666,12964400,0.472922,0.477013,0.000002,0.008652,0.476506,0.000002,81,-0.003399,0,0,18.199,41.281
s15850,co_wear_leveling,0.250000,combined,8,0.900000,481,0.993540,0.006460,14473470,0.470361,0.474560,0.000002,0.008927,0.474081,0.000002,78,0.006562,1,1,18.703,51.454
