circuit,mode,lambda,coverage_proxy_mode,segment_window,ratio,k,coverage_proxy,coverage_loss,toggles,activity,max_stress,stress_variance,stress_imbalance,max_segment_stress,segment_variance,hotspot_count,tradeoff_score,pareto_cov_maxstress,pareto_cov_activity,selection_time_ms,simulation_time_ms
s9234,co_wear_leveling,0.000000,combined,16,0.050000,11,0.194967,0.805033,9549,0.505880,0.516317,0.000067,0.020630,0.505880,0.000000,0,-0.979166,0,0,0.249,0.099
s9234,co_wear_leveling,0.000000,combined,16,0.100000,21,0.318135,0.681865,32791,0.476641,0.492674,0.000058,0.033637,0.477469,0.000002,1,-0.779220,0,1,0.599,0.283
s9234,co_wear_leveling,0.000000,combined,16,0.150000,32,0.441995,0.558005,78869,0.493721,0.506010,0.000042,0.024889,0.494466,0.000001,3,-0.641119,0,0,1.372,0.561
s9234,co_wear_leveling,0.000000,combined,16,0.200000,42,0.539536,0.460464,134235,0.487801,0.495879,0.000030,0.016561,0.491930,0.000003,6,-0.492656,0,0,2.455,0.874
s9234,co_wear_leveling,0.000000,combined,16,0.250000,53,0.638693,0.361307,211006,0.481525,0.491171,0.000036,0.020033,0.488147,0.000009,7,-0.402074,1,0,3.896,1.289
s9234,co_wear_leveling,0.000000,combined,16,0.300000,63,0.719035,0.280965,297967,0.481241,0.492979,0.000053,0.024392,0.490773,0.000021,10,-0.370927,1,1,5.376,1.843
s9234,co_wear_leveling,0.000000,combined,16,0.350000,74,0.784717,0.215283,416713,0.487808,0.498874,0.000042,0.022685,0.496817,0.000017,10,-0.286141,1,0,6.900,2.441
s9234,co_wear_leveling,0.000000,combined,16,0.400000,84,0.832506,0.167494,532462,0.483733,0.500534,0.000089,0.034733,0.498722,0.000062,16,-0.366363,0,1,8.757,2.504
s9234,co_wear_leveling,0.000000,combined,16,0.450000,95,0.877987,0.122013,691032,0.490825,0.502632,0.000041,0.024055,0.501560,0.000024,15,-0.196168,0,0,10.965,3.002
s9234,co_wear_leveling,0.000000,combined,16,0.500000,106,0.908692,0.091308,852578,0.486405,0.499335,0.000044,0.026583,0.498190,0.000034,19,-0.165995,1,1,13.107,3.566
s9234,co_wear_leveling,0.000000,combined,16,0.550000,116,0.927161,0.072839,1023792,0.487721,0.501824,0.000052,0.028916,0.500777,0.000042,20,-0.174338,1,1,15.530,4.171
s9234,co_wear_leveling,0.000000,combined,16,0.600000,127,0.944707,0.055293,1236910,0.491593,0.503887,0.000034,0.025007,0.501672,0.000029,24,-0.110802,1,1,17.831,5.064
s9234,co_wear_leveling,0.000000,combined,16,0.650000,137,0.958559,0.041441,1451610,0.495775,0.504726,0.000016,0.018055,0.502673,0.000013,21,-0.051839,1,1,19.503,5.446
s9234,co_wear_leveling,0.000000,combined,16,0.700000,148,0.971603,0.028397,1701994,0.498092,0.509226,0.000022,0.022351,0.507141,0.000020,26,-0.062416,1,1,21.720,6.242
s9234,co_wear_leveling,0.000000,combined,16,0.750000,158,0.982223,0.017777,1958384,0.502874,0.512618,0.000016,0.019376,0.510942,0.000013,25,-0.040729,1,1,23.837,7.003
s9234,co_wear_leveling,0.000000,combined,16,0.800000,169,0.991804,0.008196,2242059,0.503210,0.517638,0.000038,0.028672,0.516071,0.000033,28,-0.098784,1,1,25.423,7.902
s9234,co_wear_leveling,0.000000,combined,16,0.850000,179,0.994921,0.005079,2538350,0.507833,0.519947,0.000031,0.023854,0.518985,0.000026,30,-0.082842,1,1,26.763,8.740
s9234,co_wear_leveling,0.000000,combined,16,0.900000,190,0.997460,0.002540,2868127,0.509292,0.524865,0.000056,0.030578,0.523958,0.000047,32,-0.156377,1,1,28.032,9.781
s9234,co_wear_leveling,0.000000,combined,16,0.950000,200,0.998730,0.001270,3178293,0.509342,0.527660,0.000080,0.035965,0.526791,0.000069,35,-0.227181,0,1,28.711,10.696
s9234,co_wear_leveling,0.000000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.173944,1,1,30.120,12.238
s9234,co_wear_leveling,0.250000,combined,16,0.050000,11,0.194967,0.805033,9549,0.505880,0.516317,0.000067,0.020630,0.505880,0.000000,0,-0.979898,0,0,0.247,0.099
s9234,co_wear_leveling,0.250000,combined,16,0.100000,21,0.318135,0.681865,32791,0.476641,0.492674,0.000058,0.033637,0.477469,0.000002,1,-0.779923,0,1,0.608,0.352
s9234,co_wear_leveling,0.250000,combined,16,0.150000,32,0.441995,0.558005,80413,0.503387,0.516426,0.000047,0.025904,0.504883,0.000001,3,-0.675145,0,0,1.413,0.563
s9234,co_wear_leveling,0.250000,combined,16,0.200000,42,0.539536,0.460464,134235,0.487801,0.495879,0.000030,0.016561,0.491930,0.000003,6,-0.493357,0,0,2.461,0.916
s9234,co_wear_leveling,0.250000,combined,16,0.250000,53,0.638693,0.361307,211006,0.481525,0.491171,0.000036,0.020033,0.488147,0.000009,7,-0.402770,1,1,3.900,1.396
s9234,co_wear_leveling,0.250000,combined,16,0.300000,63,0.719035,0.280965,298490,0.482086,0.496235,0.000070,0.029351,0.493036,0.000024,9,-0.422022,1,1,5.495,1.864
s9234,co_wear_leveling,0.250000,combined,16,0.350000,74,0.784717,0.215283,416713,0.487808,0.498874,0.000042,0.022685,0.496817,0.000017,10,-0.286849,1,0,6.900,2.505
s9234,co_wear_leveling,0.250000,combined,16,0.400000,84,0.832506,0.167494,532462,0.483733,0.500534,0.000089,0.034733,0.498722,0.000062,16,-0.367078,0,1,8.673,2.505
s9234,co_wear_leveling,0.250000,combined,16,0.450000,95,0.877987,0.122013,691032,0.490825,0.502632,0.000041,0.024055,0.501560,0.000024,15,-0.196882,0,0,10.685,3.040
s9234,co_wear_leveling,0.250000,combined,16,0.500000,106,0.908692,0.091308,852578,0.486405,0.499335,0.000044,0.026583,0.498190,0.000034,19,-0.166705,1,1,13.216,3.583
s9234,co_wear_leveling,0.250000,combined,16,0.550000,116,0.927161,0.072839,1023792,0.487721,0.501824,0.000052,0.028916,0.500777,0.000042,20,-0.175052,1,1,15.207,4.156
s9234,co_wear_leveling,0.250000,combined,16,0.600000,127,0.944707,0.055293,1241705,0.493499,0.503584,0.000023,0.020435,0.501432,0.000018,20,-0.081421,1,1,18.016,5.062
s9234,co_wear_leveling,0.250000,combined,16,0.650000,137,0.958559,0.041441,1450660,0.495450,0.504726,0.000016,0.018722,0.502731,0.000013,21,-0.051885,1,1,20.662,5.765
s9234,co_wear_leveling,0.250000,combined,16,0.700000,148,0.971603,0.028397,1706230,0.499332,0.509399,0.000017,0.020160,0.507498,0.000014,23,-0.049918,1,1,23.066,6.587
s9234,co_wear_leveling,0.250000,combined,16,0.750000,158,0.982223,0.017777,1959275,0.503103,0.515539,0.000026,0.024719,0.513903,0.000022,25,-0.073923,1,1,24.409,6.979
s9234,co_wear_leveling,0.250000,combined,16,0.800000,169,0.991804,0.008196,2242059,0.503210,0.517638,0.000038,0.028672,0.516071,0.000033,28,-0.099521,1,1,25.712,7.945
s9234,co_wear_leveling,0.250000,combined,16,0.850000,179,0.994921,0.005079,2525765,0.505315,0.519804,0.000036,0.028673,0.518362,0.000031,28,-0.094724,1,1,27.072,8.703
s9234,co_wear_leveling,0.250000,combined,16,0.900000,190,0.997460,0.002540,2872357,0.510043,0.525810,0.000053,0.030913,0.524888,0.000045,31,-0.152572,0,0,28.135,9.770
s9234,co_wear_leveling,0.250000,combined,16,0.950000,200,0.998730,0.001270,3166470,0.507447,0.524776,0.000066,0.034148,0.523948,0.000055,33,-0.181974,1,1,28.967,10.795
s9234,co_wear_leveling,0.250000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.174695,1,1,29.021,11.770
s9234,co_wear_leveling,0.500000,combined,16,0.050000,11,0.194967,0.805033,9549,0.505880,0.516317,0.000067,0.020630,0.505880,0.000000,0,-0.979898,0,0,0.245,0.099
s9234,co_wear_leveling,0.500000,combined,16,0.100000,21,0.318135,0.681865,32791,0.476641,0.492674,0.000058,0.033637,0.477469,0.000002,1,-0.779923,0,1,0.602,0.280
s9234,co_wear_leveling,0.500000,combined,16,0.150000,32,0.441995,0.558005,80413,0.503387,0.516426,0.000047,0.025904,0.504883,0.000001,3,-0.675145,0,0,1.389,0.556
s9234,co_wear_leveling,0.500000,combined,16,0.200000,42,0.539536,0.460464,134235,0.487801,0.495879,0.000030,0.016561,0.491930,0.000003,6,-0.493357,0,0,2.436,0.877
s9234,co_wear_leveling,0.500000,combined,16,0.250000,53,0.638693,0.361307,211006,0.481525,0.491171,0.000036,0.020033,0.488147,0.000009,7,-0.402770,1,1,3.865,1.367
s9234,co_wear_leveling,0.500000,combined,16,0.300000,63,0.719035,0.280965,298490,0.482086,0.496235,0.000070,0.029351,0.493036,0.000024,9,-0.422022,1,1,5.325,1.996
s9234,co_wear_leveling,0.500000,combined,16,0.350000,74,0.784717,0.215283,416713,0.487808,0.498874,0.000042,0.022685,0.496817,0.000017,10,-0.286849,1,0,7.167,2.462
s9234,co_wear_leveling,0.500000,combined,16,0.400000,84,0.832506,0.167494,532462,0.483733,0.500534,0.000089,0.034733,0.498722,0.000062,16,-0.367078,0,1,8.718,2.496
s9234,co_wear_leveling,0.500000,combined,16,0.450000,95,0.877987,0.122013,691032,0.490825,0.502632,0.000041,0.024055,0.501560,0.000024,15,-0.196882,0,0,10.634,3.011
s9234,co_wear_leveling,0.500000,combined,16,0.500000,106,0.908692,0.091308,852578,0.486405,0.499335,0.000044,0.026583,0.498190,0.000034,19,-0.166705,1,1,12.943,3.567
s9234,co_wear_leveling,0.500000,combined,16,0.550000,116,0.927161,0.072839,1023792,0.487721,0.501824,0.000052,0.028916,0.500777,0.000042,20,-0.175052,1,1,15.082,4.206
s9234,co_wear_leveling,0.500000,combined,16,0.600000,127,0.944707,0.055293,1241705,0.493499,0.503584,0.000023,0.020435,0.501432,0.000018,20,-0.081421,1,1,17.791,4.943
s9234,co_wear_leveling,0.500000,combined,16,0.650000,137,0.958559,0.041441,1450660,0.495450,0.504726,0.000016,0.018722,0.502731,0.000013,21,-0.051885,1,1,19.932,5.654
s9234,co_wear_leveling,0.500000,combined,16,0.700000,148,0.971603,0.028397,1706230,0.499332,0.509399,0.000017,0.020160,0.507498,0.000014,23,-0.049918,1,1,22.017,6.496
s9234,co_wear_leveling,0.500000,combined,16,0.750000,158,0.982223,0.017777,1959275,0.503103,0.515539,0.000026,0.024719,0.513903,0.000022,25,-0.073923,1,1,24.892,7.032
s9234,co_wear_leveling,0.500000,combined,16,0.800000,169,0.991804,0.008196,2242059,0.503210,0.517638,0.000038,0.028672,0.516071,0.000033,28,-0.099521,1,1,25.597,7.967
s9234,co_wear_leveling,0.500000,combined,16,0.850000,179,0.994921,0.005079,2525765,0.505315,0.519804,0.000036,0.028673,0.518362,0.000031,28,-0.094724,1,1,28.080,9.232
s9234,co_wear_leveling,0.500000,combined,16,0.900000,190,0.997460,0.002540,2872357,0.510043,0.525810,0.000053,0.030913,0.524888,0.000045,31,-0.152572,0,0,29.733,10.327
s9234,co_wear_leveling,0.500000,combined,16,0.950000,200,0.998730,0.001270,3166470,0.507447,0.524776,0.000066,0.034148,0.523948,0.000055,33,-0.181974,1,1,29.991,10.835
s9234,co_wear_leveling,0.500000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.174695,1,1,29.041,11.852
s9234,co_wear_leveling,0.750000,combined,16,0.050000,11,0.194967,0.805033,9549,0.505880,0.516317,0.000067,0.020630,0.505880,0.000000,0,-0.979898,0,0,0.235,0.100
s9234,co_wear_leveling,0.750000,combined,16,0.100000,21,0.318135,0.681865,32791,0.476641,0.492674,0.000058,0.033637,0.477469,0.000002,1,-0.779923,0,1,0.612,0.278
s9234,co_wear_leveling,0.750000,combined,16,0.150000,32,0.441995,0.558005,80413,0.503387,0.516426,0.000047,0.025904,0.504883,0.000001,3,-0.675145,0,0,1.394,0.574
s9234,co_wear_leveling,0.750000,combined,16,0.200000,42,0.539536,0.460464,134235,0.487801,0.495879,0.000030,0.016561,0.491930,0.000003,6,-0.493357,0,0,2.538,0.884
s9234,co_wear_leveling,0.750000,combined,16,0.250000,53,0.638693,0.361307,211006,0.481525,0.491171,0.000036,0.020033,0.488147,0.000009,7,-0.402770,1,1,3.952,1.463
s9234,co_wear_leveling,0.750000,combined,16,0.300000,63,0.719035,0.280965,298490,0.482086,0.496235,0.000070,0.029351,0.493036,0.000024,9,-0.422022,1,1,5.289,1.959
s9234,co_wear_leveling,0.750000,combined,16,0.350000,74,0.784717,0.215283,416713,0.487808,0.498874,0.000042,0.022685,0.496817,0.000017,10,-0.286849,1,0,7.055,2.517
s9234,co_wear_leveling,0.750000,combined,16,0.400000,84,0.832506,0.167494,532462,0.483733,0.500534,0.000089,0.034733,0.498722,0.000062,16,-0.367078,0,1,8.700,2.449
s9234,co_wear_leveling,0.750000,combined,16,0.450000,95,0.877987,0.122013,691032,0.490825,0.502632,0.000041,0.024055,0.501560,0.000024,15,-0.196882,0,0,10.771,2.994
s9234,co_wear_leveling,0.750000,combined,16,0.500000,106,0.908692,0.091308,852578,0.486405,0.499335,0.000044,0.026583,0.498190,0.000034,19,-0.166705,1,1,13.158,3.633
s9234,co_wear_leveling,0.750000,combined,16,0.550000,116,0.927161,0.072839,1023792,0.487721,0.501824,0.000052,0.028916,0.500777,0.000042,20,-0.175052,1,1,15.341,4.400
s9234,co_wear_leveling,0.750000,combined,16,0.600000,127,0.944707,0.055293,1241705,0.493499,0.503584,0.000023,0.020435,0.501432,0.000018,20,-0.081421,1,1,18.398,5.079
s9234,co_wear_leveling,0.750000,combined,16,0.650000,137,0.958559,0.041441,1450660,0.495450,0.504726,0.000016,0.018722,0.502731,0.000013,21,-0.051885,1,1,20.797,5.494
s9234,co_wear_leveling,0.750000,combined,16,0.700000,148,0.971603,0.028397,1706230,0.499332,0.509399,0.000017,0.020160,0.507498,0.000014,23,-0.049918,1,1,21.740,6.377
s9234,co_wear_leveling,0.750000,combined,16,0.750000,158,0.982223,0.017777,1959275,0.503103,0.515539,0.000026,0.024719,0.513903,0.000022,25,-0.073923,1,1,24.892,7.391
s9234,co_wear_leveling,0.750000,combined,16,0.800000,169,0.991804,0.008196,2242059,0.503210,0.517638,0.000038,0.028672,0.516071,0.000033,28,-0.099521,1,1,27.229,8.282
s9234,co_wear_leveling,0.750000,combined,16,0.850000,179,0.994921,0.005079,2525765,0.505315,0.519804,0.000036,0.028673,0.518362,0.000031,28,-0.094724,1,1,27.377,8.941
s9234,co_wear_leveling,0.750000,combined,16,0.900000,190,0.997460,0.002540,2872357,0.510043,0.525810,0.000053,0.030913,0.524888,0.000045,31,-0.152572,0,0,28.673,9.887
s9234,co_wear_leveling,0.750000,combined,16,0.950000,200,0.998730,0.001270,3166470,0.507447,0.524776,0.000066,0.034148,0.523948,0.000055,33,-0.181974,1,1,28.793,11.052
s9234,co_wear_leveling,0.750000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.174695,1,1,29.361,11.940
s9234,co_wear_leveling,1.000000,combined,16,0.050000,11,0.194967,0.805033,9549,0.505880,0.516317,0.000067,0.020630,0.505880,0.000000,0,-0.979898,0,0,0.249,0.099
s9234,co_wear_leveling,1.000000,combined,16,0.100000,21,0.318135,0.681865,32791,0.476641,0.492674,0.000058,0.033637,0.477469,0.000002,1,-0.779923,0,1,0.595,0.279
s9234,co_wear_leveling,1.000000,combined,16,0.150000,32,0.441995,0.558005,80413,0.503387,0.516426,0.000047,0.025904,0.504883,0.000001,3,-0.675145,0,0,1.362,0.569
s9234,co_wear_leveling,1.000000,combined,16,0.200000,42,0.539536,0.460464,134235,0.487801,0.495879,0.000030,0.016561,0.491930,0.000003,6,-0.493357,0,0,2.443,0.912
s9234,co_wear_leveling,1.000000,combined,16,0.250000,53,0.638693,0.361307,211006,0.481525,0.491171,0.000036,0.020033,0.488147,0.000009,7,-0.402770,1,1,3.955,1.313
s9234,co_wear_leveling,1.000000,combined,16,0.300000,63,0.719035,0.280965,298490,0.482086,0.496235,0.000070,0.029351,0.493036,0.000024,9,-0.422022,1,1,5.351,1.947
s9234,co_wear_leveling,1.000000,combined,16,0.350000,74,0.784717,0.215283,416713,0.487808,0.498874,0.000042,0.022685,0.496817,0.000017,10,-0.286849,1,0,7.090,2.706
s9234,co_wear_leveling,1.000000,combined,16,0.400000,84,0.832506,0.167494,532462,0.483733,0.500534,0.000089,0.034733,0.498722,0.000062,16,-0.367078,0,1,9.024,2.634
s9234,co_wear_leveling,1.000000,combined,16,0.450000,95,0.877987,0.122013,691032,0.490825,0.502632,0.000041,0.024055,0.501560,0.000024,15,-0.196882,0,0,11.347,3.173
s9234,co_wear_leveling,1.000000,combined,16,0.500000,106,0.908692,0.091308,852578,0.486405,0.499335,0.000044,0.026583,0.498190,0.000034,19,-0.166705,1,1,13.179,3.565
s9234,co_wear_leveling,1.000000,combined,16,0.550000,116,0.927161,0.072839,1023792,0.487721,0.501824,0.000052,0.028916,0.500777,0.000042,20,-0.175052,1,1,15.082,4.123
s9234,co_wear_leveling,1.000000,combined,16,0.600000,127,0.944707,0.055293,1241705,0.493499,0.503584,0.000023,0.020435,0.501432,0.000018,20,-0.081421,1,1,18.504,5.080
s9234,co_wear_leveling,1.000000,combined,16,0.650000,137,0.958559,0.041441,1450660,0.495450,0.504726,0.000016,0.018722,0.502731,0.000013,21,-0.051885,1,1,19.765,5.539
s9234,co_wear_leveling,1.000000,combined,16,0.700000,148,0.971603,0.028397,1706230,0.499332,0.509399,0.000017,0.020160,0.507498,0.000014,23,-0.049918,1,1,22.122,6.582
s9234,co_wear_leveling,1.000000,combined,16,0.750000,158,0.982223,0.017777,1959275,0.503103,0.515539,0.000026,0.024719,0.513903,0.000022,25,-0.073923,1,1,25.024,7.448
s9234,co_wear_leveling,1.000000,combined,16,0.800000,169,0.991804,0.008196,2242059,0.503210,0.517638,0.000038,0.028672,0.516071,0.000033,28,-0.099521,1,1,25.930,7.910
s9234,co_wear_leveling,1.000000,combined,16,0.850000,179,0.994921,0.005079,2525765,0.505315,0.519804,0.000036,0.028673,0.518362,0.000031,28,-0.094724,1,1,26.910,8.757
s9234,co_wear_leveling,1.000000,combined,16,0.900000,190,0.997460,0.002540,2872357,0.510043,0.525810,0.000053,0.030913,0.524888,0.000045,31,-0.152572,0,0,28.700,10.303
s9234,co_wear_leveling,1.000000,combined,16,0.950000,200,0.998730,0.001270,3166470,0.507447,0.524776,0.000066,0.034148,0.523948,0.000055,33,-0.181974,1,1,30.158,11.109
s9234,co_wear_leveling,1.000000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.174695,1,1,28.975,11.731
s9234,random,0.500000,combined,16,0.050000,11,0.066605,0.933395,9034,0.478597,0.494755,0.000047,0.033761,0.478597,0.000000,0,-0.945707,0,0,0.004,0.103
s9234,random,0.500000,combined,16,0.100000,21,0.142099,0.857901,33289,0.483880,0.492979,0.000024,0.018805,0.485348,0.000000,0,-0.838695,0,0,0.003,0.292
s9234,random,0.500000,combined,16,0.150000,32,0.169456,0.830544,75774,0.474346,0.485176,0.000068,0.022831,0.480181,0.000010,2,-0.863506,1,1,0.003,0.585
s9234,random,0.500000,combined,16,0.200000,42,0.201893,0.798107,135688,0.493081,0.513126,0.000160,0.040652,0.506277,0.000102,8,-1.019186,0,0,0.003,0.913
s9234,random,0.500000,combined,16,0.250000,53,0.234676,0.765324,213506,0.487230,0.502419,0.000064,0.031175,0.498405,0.000043,9,-0.820387,0,0,0.004,1.533
s9234,random,0.500000,combined,16,0.300000,63,0.271730,0.728270,300129,0.484733,0.495421,0.000053,0.022051,0.493259,0.000019,11,-0.756719,1,1,0.005,2.009
s9234,random,0.500000,combined,16,0.350000,74,0.334295,0.665705,419287,0.490821,0.502685,0.000037,0.024172,0.495782,0.000013,14,-0.682074,1,1,0.004,2.555
s9234,random,0.500000,combined,16,0.400000,84,0.363615,0.636385,543537,0.493794,0.506487,0.000039,0.025704,0.500777,0.000017,17,-0.662733,1,0,0.005,2.663
s9234,random,0.500000,combined,16,0.450000,95,0.397553,0.602447,700086,0.497255,0.510189,0.000046,0.026010,0.507802,0.000022,9,-0.647082,0,0,0.004,3.226
s9234,random,0.500000,combined,16,0.500000,106,0.429990,0.570010,867696,0.495030,0.509615,0.000040,0.029464,0.507476,0.000022,12,-0.602551,0,0,0.005,3.946
s9234,random,0.500000,combined,16,0.550000,116,0.478933,0.521067,1036492,0.493771,0.509229,0.000046,0.031306,0.507187,0.000027,14,-0.560545,1,1,0.008,4.696
s9234,random,0.500000,combined,16,0.600000,127,0.524760,0.475240,1249700,0.496677,0.511054,0.000036,0.028947,0.508902,0.000022,14,-0.504353,1,1,0.007,5.155
s9234,random,0.500000,combined,16,0.650000,137,0.564123,0.435877,1469305,0.501818,0.515394,0.000033,0.027054,0.513598,0.000021,17,-0.469172,1,0,0.007,5.826
s9234,random,0.500000,combined,16,0.700000,148,0.645504,0.354496,1711936,0.501002,0.516675,0.000040,0.031284,0.515013,0.000028,19,-0.399066,1,1,0.006,6.581
s9234,random,0.500000,combined,16,0.750000,158,0.699988,0.300012,1968158,0.505384,0.519109,0.000030,0.027158,0.517570,0.000022,21,-0.336237,0,0,0.007,7.441
s9234,random,0.500000,combined,16,0.800000,169,0.766824,0.233176,2240854,0.502939,0.518889,0.000040,0.031714,0.517128,0.000028,24,-0.281079,1,1,0.007,8.444
s9234,random,0.500000,combined,16,0.850000,179,0.808842,0.191158,2528515,0.505865,0.521988,0.000042,0.031872,0.520663,0.000031,26,-0.248409,0,0,0.008,9.278
s9234,random,0.500000,combined,16,0.900000,190,0.860441,0.139559,2842088,0.504668,0.521660,0.000048,0.033670,0.520412,0.000037,28,-0.205809,1,1,0.008,10.399
s9234,random,0.500000,combined,16,0.950000,200,0.950133,0.049867,3156815,0.505900,0.523013,0.000052,0.033827,0.522151,0.000042,31,-0.124507,1,1,0.008,11.201
s9234,random,0.500000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.096882,1,1,0.008,12.007
s953,co,0.500000,combined,16,0.050000,1,0.361905,0.638095,27,0.303371,0.303371,0.000000,0.000000,0.303371,0.000000,0,-0.249300,1,1,0.005,0.005
s953,co,0.500000,combined,16,0.100000,3,0.685714,0.314286,385,0.480649,0.513109,0.000536,0.067532,0.480649,0.000000,0,-0.337849,0,0,0.002,0.020
s953,co,0.500000,combined,16,0.150000,4,0.723810,0.276190,597,0.419242,0.446629,0.000254,0.065327,0.419242,0.000000,0,-0.158691,0,0,0.001,0.032
s953,co,0.500000,combined,16,0.200000,6,0.780952,0.219048,1247,0.389201,0.417603,0.000226,0.072975,0.389201,0.000000,0,-0.040789,1,0,0.001,0.069
s953,co,0.500000,combined,16,0.250000,7,0.790476,0.209524,1697,0.389131,0.418941,0.000322,0.076606,0.389131,0.000000,0,-0.036692,1,0,0.001,0.093
s953,co,0.500000,combined,16,0.300000,9,0.809524,0.190476,2933,0.406853,0.448190,0.001393,0.101602,0.406853,0.000000,0,-0.111677,0,0,0.001,0.183
s953,co,0.500000,combined,16,0.350000,10,0.819048,0.180952,3539,0.397640,0.446067,0.002149,0.121786,0.397640,0.000000,0,-0.123733,0,0,0.001,0.203
s953,co,0.500000,combined,16,0.400000,12,0.838095,0.161905,5194,0.405275,0.467228,0.003650,0.152869,0.405275,0.000000,0,-0.199207,0,0,0.001,0.269
